   1.04910481       8.64331424E-03   1.11030400       7.75176659E-03   7.52127543E-02
   1.04925859       6.72817230E-03   1.11059487       6.79480284E-03   7.51729012E-02
   1.04937398       4.82371449E-03   1.11084771       5.84752858E-03   7.50674382E-02
   1.04945159       2.93950737E-03   1.11106312       4.91677970E-03   7.48963803E-02
   1.04949176       1.08508766E-03   1.11124158       4.00935858E-03   7.46595412E-02
   1.04949534      -7.30089843E-04   1.11138427       3.13199311E-03   7.43564516E-02
   1.04946291      -2.49658525E-03   1.11149263       2.29134411E-03   7.39865601E-02
   1.04939580      -4.20498848E-03   1.11156833       1.49402022E-03   7.35491216E-02
   1.04929519      -5.84602356E-03   1.11161315       7.46496022E-04   7.30432719E-02
   1.04916251      -7.41042197E-03   1.11162889       5.51566482E-05   7.24681616E-02
   1.04899943      -8.88912380E-03   1.11161828      -5.73851168E-04   7.18229339E-02
   1.04880774      -1.02731287E-02   1.11158371      -1.13444775E-03   7.11067989E-02
   1.04858935      -1.15535557E-02   1.11152828      -1.62073225E-03   7.03191012E-02
   1.04834652      -1.27216578E-02   1.11145520      -2.02700496E-03   6.94593638E-02
   1.04808140      -1.37689412E-02   1.11136734      -2.34783441E-03   6.85274154E-02
   1.04779661      -1.46871135E-02   1.11126864      -2.57798284E-03   6.75233305E-02
   1.04749489      -1.54681578E-02   1.11116242      -2.71251798E-03   6.64476380E-02
   1.04717886      -1.61044300E-02   1.11105275      -2.74684280E-03   6.53012842E-02
   1.04685175      -1.65885985E-02   1.11094391      -2.67666578E-03   6.40856996E-02
   1.04651642      -1.69138163E-02   1.11084008      -2.49810517E-03   6.28029108E-02
   1.04617631      -1.70736462E-02   1.11074543      -2.20762193E-03   6.14555255E-02
   1.04583466      -1.70622915E-02   1.11066473      -1.80218369E-03   6.00468442E-02
   1.04549491      -1.68744624E-02   1.11060262      -1.27917528E-03   5.85808791E-02
   1.04516077      -1.65056437E-02   1.11056399      -6.36532903E-04   5.70623726E-02
   1.04483593      -1.59519911E-02   1.11055350       1.27322972E-04   5.54968640E-02
   1.04452395      -1.52105391E-02   1.11057580       1.01335347E-03   5.38906828E-02
   1.04422867      -1.42792314E-02   1.11063600       2.02188641E-03   5.22509441E-02
   1.04395390      -1.31569207E-02   1.11073899       3.15266848E-03   5.05855456E-02
   1.04370368      -1.18434951E-02   1.11088991       4.40481305E-03   4.89031523E-02
   1.04348159      -1.03399977E-02   1.11109316       5.77660650E-03   4.72131222E-02
   1.04329145      -8.64855945E-03   1.11135340       7.26576149E-03   4.55254838E-02
   1.04313695      -6.77254796E-03   1.11167574       8.86923075E-03   4.38508093E-02
   1.04302180      -4.71647084E-03   1.11206436       1.05832443E-02   4.22001258E-02
   1.04294944      -2.48614699E-03   1.11252379       1.24033205E-02   4.05847877E-02
   1.04292345      -8.86172056E-05   1.11305785       1.43242329E-02   3.90163399E-02
   1.04294693       2.46773660E-03   1.11367095       1.63400471E-02   3.75063643E-02
   1.04302311       5.17342240E-03   1.11436641       1.84441619E-02   3.60662937E-02
   1.04315484       8.01761448E-03   1.11514747       2.06292383E-02   3.47072594E-02
   1.04334474       1.09883584E-02   1.11601758       2.28873529E-02   3.34398821E-02
   1.04359519       1.40726306E-02   1.11697924       2.52099708E-02   3.22741047E-02
   1.04390836       1.72564536E-02   1.11803508       2.75880732E-02   3.12190000E-02
   1.04428613       2.05249526E-02   1.11918712       3.00121307E-02   3.02825980E-02
   1.04472983       2.38624886E-02   1.12043667       3.24722119E-02   2.94717550E-02
   1.04524100       2.72527933E-02   1.12178504       3.49580832E-02   2.87919976E-02
   1.04582036       3.06790397E-02   1.12323356       3.74591760E-02   2.82474328E-02
   1.04646838       3.41241769E-02   1.12478197       3.99648137E-02   2.78406404E-02
   1.04718530       3.75709422E-02   1.12643063       4.24641967E-02   2.75726579E-02
   1.04797113       4.10021283E-02   1.12817907       4.49465699E-02   2.74429396E-02
   1.04882526       4.44005653E-02   1.13002634       4.74011749E-02   2.74493955E-02
   1.04974687       4.77495156E-02   1.13197088       4.98174801E-02   2.75884122E-02
   1.05073488       5.10325879E-02   1.13401115       5.21851070E-02   2.78549511E-02
   1.05178773       5.42340912E-02   1.13614511       5.44940457E-02   2.82426588E-02
   1.05290365       5.73390499E-02   1.13836992       5.67346923E-02   2.87440121E-02
   1.05408061       6.03333265E-02   1.14068294       5.88978156E-02   2.93504465E-02
   1.05531621       6.32038265E-02   1.14308083       6.09748140E-02   3.00525595E-02
   1.05660784       6.59384057E-02   1.14555967       6.29575178E-02   3.08402441E-02
   1.05795276       6.85260519E-02   1.14811599       6.48384094E-02   3.17029096E-02
   1.05934775       7.09569827E-02   1.15074539       6.66106120E-02   3.26296650E-02
   1.06078982       7.32225776E-02   1.15344346       6.82679191E-02   3.36094834E-02
   1.06227541       7.53153712E-02   1.15620542       6.98047504E-02   3.46313566E-02
   1.06380117       7.72291720E-02   1.15902615       7.12162480E-02   3.56845036E-02
   1.06536341       7.89588764E-02   1.16190088       7.24981502E-02   3.67584266E-02
   1.06695831       8.05006176E-02   1.16482425       7.36469775E-02   3.78431045E-02
   1.06858218       8.18516463E-02   1.16779077       7.46598691E-02   3.89290862E-02
   1.07023108       8.30102861E-02   1.17079508       7.55346641E-02   4.00075726E-02
   1.07190132       8.39758962E-02   1.17383170       7.62697682E-02   4.10704613E-02
   1.07358885       8.47487450E-02   1.17689490       7.68642575E-02   4.21104208E-02
   1.07528996       8.53300095E-02   1.17997921       7.73177594E-02   4.31209020E-02
   1.07700086       8.57216418E-02   1.18307865       7.76304081E-02   4.40961681E-02
   1.07871759       8.59262943E-02   1.18618762       7.78028741E-02   4.50312532E-02
   1.08043671       8.59473795E-02   1.18930078       7.78363645E-02   4.59220186E-02
   1.08215439       8.57887864E-02   1.19241250       7.77324364E-02   4.67650518E-02
   1.08386719       8.54550004E-02   1.19551742       7.74931386E-02   4.75576781E-02
   1.08557153       8.49509314E-02   1.19861019       7.71208405E-02   4.82979082E-02
   1.08726406       8.42819139E-02   1.20168531       7.66183138E-02   4.89844009E-02
   1.08894169       8.34535658E-02   1.20473790       7.59885982E-02   4.96163890E-02
   1.09060121       8.24717581E-02   1.20776284       7.52350017E-02   5.01936488E-02
